name,latitude,longitude,datetime,temp,precip,preciptype,snow,windgust,windspeed,winddir,windspeed_m/s,winddir_adj,,,,original,changed
14210,42.867,-78.831,2023-01-01T00:00:00,3.5,0,,0,22.3,13.2,250,3.666666667,70,,,winddir_adj,70,90
14210,42.867,-78.831,2023-01-01T01:00:00,3.5,0,,0,18.4,14.3,240,3.972222222,60,,,windspeed_m/s,3.666666667,0.61
14210,42.867,-78.831,2023-01-01T02:00:00,3.6,0,,0,22.3,17.2,234,4.777777778,54,,,temp,3.5,40
14210,42.867,-78.831,2023-01-01T03:00:00,3.6,0,,0,22.3,12.7,252,3.527777778,72,,,N,,161
14210,42.867,-78.831,2023-01-01T04:00:00,3.5,0,,0,22.3,15.5,249,4.305555556,69,,,time,,11
14210,42.867,-78.831,2023-01-01T05:00:00,3.5,0,,0,24.1,15.6,256,4.333333333,76,,,,,
14210,42.867,-78.831,2023-01-01T06:00:00,3.1,0,,0,24.1,19.5,239,5.416666667,59,,,,,
14210,42.867,-78.831,2023-01-01T07:00:00,3,0,,0,24.1,16.2,241,4.5,61,,,,,
14210,42.867,-78.831,2023-01-01T08:00:00,3,0,,0,24.1,15.6,237,4.333333333,57,,,,,
14210,42.867,-78.831,2023-01-01T09:00:00,2.9,0,,0,22.3,15.8,226,4.388888889,46,,,,,
14210,42.867,-78.831,2023-01-01T10:00:00,3,0,,0,20.5,16.8,219,4.666666667,39,,,,,
14210,42.867,-78.831,2023-01-01T11:00:00,3,0,,0,22.3,17.9,227,4.972222222,47,,,,,
14210,42.867,-78.831,2023-01-01T12:00:00,2.9,0,,0,22.3,11.1,176,3.083333333,4,,,,,
14210,42.867,-78.831,2023-01-01T13:00:00,3.5,0,,0,16.6,10.1,167,2.805555556,13,,,,,
14210,42.867,-78.831,2023-01-01T14:00:00,4.3,0,,0,13,11.3,201,3.138888889,21,,,,,
14210,42.867,-78.831,2023-01-01T15:00:00,4.9,0,,0,11.2,7.6,274,2.111111111,86,,,,,
14210,42.867,-78.831,2023-01-01T16:00:00,4.4,0.009,rain,0,11.2,0.8,323,0.222222222,37,,,,,
14210,42.867,-78.831,2023-01-01T17:00:00,4.3,0.247,rain,0,11.2,0,360,0,0,,,,,
14210,42.867,-78.831,2023-01-01T18:00:00,3.9,0,,0,13,8.6,198,2.388888889,18,,,,,
14210,42.867,-78.831,2023-01-01T19:00:00,3.9,0,,0,14.8,16.1,228,4.472222222,48,,,,,
14210,42.867,-78.831,2023-01-01T20:00:00,3.5,0,,0,14.8,17.8,224,4.944444444,44,,,,,
14210,42.867,-78.831,2023-01-01T21:00:00,3.1,0,,0,16.6,18,242,5,62,,,,,
14210,42.867,-78.831,2023-01-01T22:00:00,3,0,,0,20.5,17.1,201,4.75,21,,,,,
14210,42.867,-78.831,2023-01-01T23:00:00,3.1,0,,0,25.9,12.8,209,3.555555556,29,,,,,
14210,42.867,-78.831,2023-01-02T00:00:00,3.9,0,,0,24.1,9.9,228,2.75,48,,,,,
14210,42.867,-78.831,2023-01-02T01:00:00,4.3,0,,0,24.1,11.3,230,3.138888889,50,,,,,
14210,42.867,-78.831,2023-01-02T02:00:00,4.4,0,,0,24.1,13.2,237,3.666666667,57,,,,,
14210,42.867,-78.831,2023-01-02T03:00:00,4.4,0,,0,22.3,13.2,232,3.666666667,52,,,,,
14210,42.867,-78.831,2023-01-02T04:00:00,4.3,0,,0,22.3,12.4,229,3.444444444,49,,,,,
14210,42.867,-78.831,2023-01-02T05:00:00,4.4,0,,0,22.3,16,243,4.444444444,63,,,,,
14210,42.867,-78.831,2023-01-02T06:00:00,4,0,,0,22.3,11.6,247,3.222222222,67,,,,,
14210,42.867,-78.831,2023-01-02T07:00:00,3.9,0,,0,22.3,10.4,213,2.888888889,33,,,,,
14210,42.867,-78.831,2023-01-02T08:00:00,3.1,0,,0,22.3,8.9,213,2.472222222,33,,,,,
14210,42.867,-78.831,2023-01-02T09:00:00,3.5,0,,0,20.5,7.4,210,2.055555556,30,,,,,
14210,42.867,-78.831,2023-01-02T10:00:00,3.6,0,,0,24.1,7.3,221,2.027777778,41,,,,,
14210,42.867,-78.831,2023-01-02T11:00:00,4.1,0,,0,24.1,5.6,223,1.555555556,43,,,,,
14210,42.867,-78.831,2023-01-02T12:00:00,4.2,0,,0,24.1,1.6,332,0.444444444,28,,,,,
14210,42.867,-78.831,2023-01-02T13:00:00,4.7,0,,0,16.6,1.2,353,0.333333333,7,,,,,
14210,42.867,-78.831,2023-01-02T14:00:00,5.3,0,,0,13,7.5,215,2.083333333,35,,,,,
14210,42.867,-78.831,2023-01-02T15:00:00,5.8,0,,0,11.2,0.3,359,0.083333333,1,,,,,
14210,42.867,-78.831,2023-01-02T16:00:00,6,0,,0,9.4,2.2,3,0.611111111,3,,,,,
14210,42.867,-78.831,2023-01-02T17:00:00,5.2,0,,0,7.6,1.5,360,0.416666667,0,,,,,
14210,42.867,-78.831,2023-01-02T18:00:00,3.6,0,,0,9.4,10,20,2.777777778,20,,,,,
14210,42.867,-78.831,2023-01-02T19:00:00,3,0,,0,9.4,10.1,37,2.805555556,37,,,,,
14210,42.867,-78.831,2023-01-02T20:00:00,2.2,0,,0,9.4,10.9,59,3.027777778,59,,,,,
14210,42.867,-78.831,2023-01-02T21:00:00,2.8,0,,0,7.6,10.7,68,2.972222222,68,,,,,
14210,42.867,-78.831,2023-01-02T22:00:00,2.1,0,,0,9.4,10.7,53,2.972222222,53,,,,,
14210,42.867,-78.831,2023-01-02T23:00:00,2.6,0,,0,9.4,10.8,68,3,68,,,,,
14210,42.867,-78.831,2023-01-03T00:00:00,3.2,0,,0,9.4,9.9,69,2.75,69,,,,,
14210,42.867,-78.831,2023-01-03T01:00:00,2.9,0,,0,9.4,9.6,64,2.666666667,64,,,,,
14210,42.867,-78.831,2023-01-03T02:00:00,2.3,0,,0,11.2,11.1,63,3.083333333,63,,,,,
14210,42.867,-78.831,2023-01-03T03:00:00,2.1,0,,0,11.2,10.9,62,3.027777778,62,,,,,
14210,42.867,-78.831,2023-01-03T04:00:00,3.1,0,,0,13,9.5,77,2.638888889,77,,,,,
14210,42.867,-78.831,2023-01-03T05:00:00,3.3,0,,0,13,9.8,45,2.722222222,45,,,,,
14210,42.867,-78.831,2023-01-03T06:00:00,3.4,0,,0,13,10.1,36,2.805555556,36,,,,,
14210,42.867,-78.831,2023-01-03T07:00:00,3.5,0,,0,11.2,14.1,36,3.916666667,36,,,,,
14210,42.867,-78.831,2023-01-03T08:00:00,3.9,0.002,rain,0,13,10,54,2.777777778,54,,,,,
14210,42.867,-78.831,2023-01-03T09:00:00,4,0,,0,13,11.6,52,3.222222222,52,,,,,
14210,42.867,-78.831,2023-01-03T10:00:00,4.4,0.412,rain,0,22.3,12.2,44,3.388888889,44,,,,,
14210,42.867,-78.831,2023-01-03T11:00:00,4.4,0.673,rain,0,35.3,14.9,41,4.138888889,41,,,,,
14210,42.867,-78.831,2023-01-03T12:00:00,4.3,0,,0,38.9,13.6,23,3.777777778,23,,,,,
14210,42.867,-78.831,2023-01-03T13:00:00,4.3,0.738,rain,0,25.9,18.8,44,5.222222222,44,,,,,
14210,42.867,-78.831,2023-01-03T14:00:00,4,0.995,rain,0,46.1,19,52,5.277777778,52,,,,,
14210,42.867,-78.831,2023-01-03T15:00:00,4,0.891,rain,0,46.1,16,51,4.444444444,51,,,,,
14210,42.867,-78.831,2023-01-03T16:00:00,4.3,0.247,rain,0,27.7,16.7,52,4.638888889,52,,,,,
14210,42.867,-78.831,2023-01-03T17:00:00,4.3,0.42,rain,0,35.3,14.6,50,4.055555556,50,,,,,
14210,42.867,-78.831,2023-01-03T18:00:00,4.3,0.146,rain,0,22.3,13.4,23,3.722222222,23,,,,,
14210,42.867,-78.831,2023-01-03T19:00:00,3.8,0.333,rain,0,18.4,16.8,41,4.666666667,41,,,,,
14210,42.867,-78.831,2023-01-03T20:00:00,3.9,0.003,rain,0,14.8,14.8,41,4.111111111,41,,,,,
14210,42.867,-78.831,2023-01-03T21:00:00,3.9,0.337,rain,0,35.3,13,42,3.611111111,42,,,,,
14210,42.867,-78.831,2023-01-03T22:00:00,3.9,0.247,rain,0,14.8,9.3,30,2.583333333,30,,,,,
14210,42.867,-78.831,2023-01-03T23:00:00,3.8,0.249,rain,0,14.8,8.3,5,2.305555556,5,,,,,
14210,42.867,-78.831,2023-01-04T00:00:00,3.8,0.002,rain,0,13,9.7,24,2.694444444,24,,,,,
14210,42.867,-78.831,2023-01-04T01:00:00,3.4,2.099,rain,0,13,10.3,14,2.861111111,14,,,,,
14210,42.867,-78.831,2023-01-04T02:00:00,3.4,1.246,rain,0,9.4,10.5,68,2.916666667,68,,,,,
14210,42.867,-78.831,2023-01-04T03:00:00,3.3,0,,0,7.6,8.9,42,2.472222222,42,,,,,
14210,42.867,-78.831,2023-01-04T04:00:00,3,0,,0,7.6,8.4,46,2.333333333,46,,,,,
14210,42.867,-78.831,2023-01-04T05:00:00,3.3,0.25,rain,0,7.6,9.1,63,2.527777778,63,,,,,
14210,42.867,-78.831,2023-01-04T06:00:00,3.8,0.247,rain,0,7.6,5.5,76,1.527777778,76,,,,,
14210,42.867,-78.831,2023-01-04T07:00:00,3.8,0,,0,9.4,7.7,32,2.138888889,32,,,,,
14210,42.867,-78.831,2023-01-04T08:00:00,3.8,0,,0,9.4,11.2,37,3.111111111,37,,,,,
14210,42.867,-78.831,2023-01-04T09:00:00,3.8,0,,0,9.4,10.9,37,3.027777778,37,,,,,
14210,42.867,-78.831,2023-01-04T10:00:00,4.8,0,,0,11.2,8.3,50,2.305555556,50,,,,,
14210,42.867,-78.831,2023-01-04T11:00:00,5.4,0,,0,16.6,10.3,27,2.861111111,27,,,,,
14210,42.867,-78.831,2023-01-04T12:00:00,5.6,0,,0,18.4,15.8,38,4.388888889,38,,,,,
14210,42.867,-78.831,2023-01-04T13:00:00,5.6,0.215,rain,0,20.5,13.5,45,3.75,45,,,,,
14210,42.867,-78.831,2023-01-04T14:00:00,6.1,1.379,rain,0,33.5,13.2,53,3.666666667,53,,,,,
14210,42.867,-78.831,2023-01-04T15:00:00,6.1,1.631,rain,0,46.1,15.8,52,4.388888889,52,,,,,
14210,42.867,-78.831,2023-01-04T16:00:00,6,2.362,rain,0,27.7,21,54,5.833333333,54,,,,,
14210,42.867,-78.831,2023-01-04T17:00:00,5.5,1.973,rain,0,51.8,21.3,53,5.916666667,53,,,,,
14210,42.867,-78.831,2023-01-04T18:00:00,5.9,2.624,rain,0,41.3,26.8,78,7.444444444,78,,,,,
14210,42.867,-78.831,2023-01-04T19:00:00,6.4,2.74,rain,0,46.4,18.2,68,5.055555556,68,,,,,
14210,42.867,-78.831,2023-01-04T20:00:00,5.4,1.32,rain,0,59,7.3,351,2.027777778,9,,,,,
14210,42.867,-78.831,2023-01-04T21:00:00,5.3,0,,0,48.2,7,21,1.944444444,21,,,,,
14210,42.867,-78.831,2023-01-04T22:00:00,4.8,0.253,rain,0,35.3,9.6,234,2.666666667,54,,,,,
14210,42.867,-78.831,2023-01-04T23:00:00,3.9,0.415,rain,0,27.7,20.7,218,5.75,38,,,,,
14210,42.867,-78.831,2023-01-05T00:00:00,4.9,0,,0,48.1,25.8,220,7.166666667,40,,,,,
14210,42.867,-78.831,2023-01-05T01:00:00,4.4,0,,0,47.2,28.3,220,7.861111111,40,,,,,
14210,42.867,-78.831,2023-01-05T02:00:00,4,0,,0,57.3,33.7,230,9.361111111,50,,,,,
14210,42.867,-78.831,2023-01-05T03:00:00,3.4,0,,0,51.4,27.4,229,7.611111111,49,,,,,
14210,42.867,-78.831,2023-01-05T04:00:00,3.3,0,,0,53.1,29.2,230,8.111111111,50,,,,,
14210,42.867,-78.831,2023-01-05T05:00:00,2.9,0,,0,49.5,31,221,8.611111111,41,,,,,
14210,42.867,-78.831,2023-01-05T06:00:00,2.9,0,,0,51.4,30.7,221,8.527777778,41,,,,,
14210,42.867,-78.831,2023-01-05T07:00:00,3.3,0,,0,49.2,22,229,6.111111111,49,,,,,
14210,42.867,-78.831,2023-01-05T08:00:00,2.9,0,,0,42,26.8,220,7.444444444,40,,,,,
14210,42.867,-78.831,2023-01-05T09:00:00,3.4,0,,0,46,24.1,221,6.694444444,41,,,,,
14210,42.867,-78.831,2023-01-05T10:00:00,3.5,0,,0,42.5,21.2,221,5.888888889,41,,,,,
14210,42.867,-78.831,2023-01-05T11:00:00,3.9,0,,0,46.3,21.7,211,6.027777778,31,,,,,
14210,42.867,-78.831,2023-01-05T12:00:00,3.9,0,,0,44.3,17.1,230,4.75,50,,,,,
14210,42.867,-78.831,2023-01-05T13:00:00,4,0,,0,27.7,21.9,231,6.083333333,51,,,,,
14210,42.867,-78.831,2023-01-05T14:00:00,4,0,,0,24.1,18.9,228,5.25,48,,,,,
14210,42.867,-78.831,2023-01-05T15:00:00,4,0,,0,22.3,14.7,220,4.083333333,40,,,,,
14210,42.867,-78.831,2023-01-05T16:00:00,3.6,0,,0,16.6,11.5,199,3.194444444,19,,,,,
14210,42.867,-78.831,2023-01-05T17:00:00,3.5,0,,0,16.6,1.2,317,0.333333333,43,,,,,
14210,42.867,-78.831,2023-01-05T18:00:00,3.8,0,,0,14.8,1.2,325,0.333333333,35,,,,,
14210,42.867,-78.831,2023-01-05T19:00:00,3.2,0,,0,13,1.4,46,0.388888889,46,,,,,
14210,42.867,-78.831,2023-01-05T20:00:00,3.2,0,,0,11.2,8.9,125,2.472222222,55,,,,,
14210,42.867,-78.831,2023-01-05T21:00:00,3.2,0,,0,11.2,6.4,130,1.777777778,50,,,,,
14210,42.867,-78.831,2023-01-05T22:00:00,2.2,0,,0,11.2,7.2,150,2,30,,,,,
14210,42.867,-78.831,2023-01-05T23:00:00,3.2,0,,0,11.2,12.4,233,3.444444444,53,,,,,
14210,42.867,-78.831,2023-01-06T00:00:00,3.2,0,,0,13,7.1,275,1.972222222,85,,,,,
14210,42.867,-78.831,2023-01-06T01:00:00,3.3,0,,0,14.8,8.8,279,2.444444444,81,,,,,
14210,42.867,-78.831,2023-01-06T02:00:00,2.9,0,,0,18.4,0.3,346,0.083333333,14,,,,,
14210,42.867,-78.831,2023-01-06T03:00:00,2.3,0,,0,20.5,9.3,207,2.583333333,27,,,,,
14210,42.867,-78.831,2023-01-06T04:00:00,2.9,0,,0,24.1,17.5,219,4.861111111,39,,,,,
14210,42.867,-78.831,2023-01-06T05:00:00,1.9,0.412,"rain,snow",0,24.1,19.5,238,5.416666667,58,,,,,
14210,42.867,-78.831,2023-01-06T06:00:00,1.8,0,,0,29.5,19.5,238,5.416666667,58,,,,,
14210,42.867,-78.831,2023-01-06T07:00:00,1.7,0,,0,33.5,18,221,5,41,,,,,
14210,42.867,-78.831,2023-01-06T08:00:00,1.7,0,,0,35.3,16.7,240,4.638888889,60,,,,,
14210,42.867,-78.831,2023-01-06T09:00:00,1.3,0,,0,40.7,22.7,239,6.305555556,59,,,,,
14210,42.867,-78.831,2023-01-06T10:00:00,2.3,0,,0,35.3,22.7,238,6.305555556,58,,,,,
14210,42.867,-78.831,2023-01-06T11:00:00,2.3,0,,0,44.3,17.7,239,4.916666667,59,,,,,
14210,42.867,-78.831,2023-01-06T12:00:00,2.4,0,,0,46.4,23.1,242,6.416666667,62,,,,,
14210,42.867,-78.831,2023-01-06T13:00:00,2.4,0,rain,0.3,48.2,20.4,234,5.666666667,54,,,,,
14210,42.867,-78.831,2023-01-06T14:00:00,2.4,0,,0,40.3,21.5,236,5.972222222,56,,,,,
14210,42.867,-78.831,2023-01-06T15:00:00,2.3,0,,0,33.5,16.8,243,4.666666667,63,,,,,
14210,42.867,-78.831,2023-01-06T16:00:00,2.4,0,,0,40.7,16.2,243,4.5,63,,,,,
14210,42.867,-78.831,2023-01-06T17:00:00,1.9,0,,0,33.5,21,241,5.833333333,61,,,,,
14210,42.867,-78.831,2023-01-06T18:00:00,1.9,0,,0,33.5,19,230,5.277777778,50,,,,,
14210,42.867,-78.831,2023-01-06T19:00:00,1.8,0,,0,33.5,17.7,231,4.916666667,51,,,,,
14210,42.867,-78.831,2023-01-06T20:00:00,1.8,0,,0,29.5,15.9,230,4.416666667,50,,,,,
14210,42.867,-78.831,2023-01-06T21:00:00,1.8,0,,0,24.1,15.8,232,4.388888889,52,,,,,
14210,42.867,-78.831,2023-01-06T22:00:00,1.8,0,,0,20.5,12.4,231,3.444444444,51,,,,,
14210,42.867,-78.831,2023-01-06T23:00:00,1.8,0,,0,24.1,11,222,3.055555556,42,,,,,
14210,42.867,-78.831,2023-01-07T00:00:00,1.8,0,,0,24.1,11,232,3.055555556,52,,,,,
14210,42.867,-78.831,2023-01-07T01:00:00,1.8,0,"rain,snow",0.3,22.3,12.4,239,3.444444444,59,,,,,
14210,42.867,-78.831,2023-01-07T02:00:00,1.8,0.002,"rain,snow",0,14.8,12.7,251,3.527777778,71,,,,,
14210,42.867,-78.831,2023-01-07T03:00:00,1.8,0.003,"rain,snow",0,14.8,13,257,3.611111111,77,,,,,
14210,42.867,-78.831,2023-01-07T04:00:00,1.3,0.247,"rain,snow",0.1,14.8,19.9,260,5.527777778,80,,,,,
14210,42.867,-78.831,2023-01-07T05:00:00,1.3,0.002,"rain,snow",0,14.8,14.2,259,3.944444444,79,,,,,
14210,42.867,-78.831,2023-01-07T06:00:00,1.3,0,,0,13,12.8,259,3.555555556,79,,,,,
14210,42.867,-78.831,2023-01-07T07:00:00,1.7,0,"rain,snow",0.3,13,10,253,2.777777778,73,,,,,
14210,42.867,-78.831,2023-01-07T08:00:00,1.7,0,,0,14.8,10.9,254,3.027777778,74,,,,,
14210,42.867,-78.831,2023-01-07T09:00:00,1.8,0,,0,14.8,9.6,252,2.666666667,72,,,,,
14210,42.867,-78.831,2023-01-07T10:00:00,1.9,0,,0,14.8,14.3,262,3.972222222,82,,,,,
14210,42.867,-78.831,2023-01-07T11:00:00,2.3,0,,0,18.4,13.3,272,3.694444444,88,,,,,
14210,42.867,-78.831,2023-01-07T12:00:00,2.3,0,,0,18.4,15.1,282,4.194444444,78,,,,,
14210,42.867,-78.831,2023-01-07T13:00:00,2.2,0,,0,18.4,12.9,299,3.583333333,61,,,,,
14210,42.867,-78.831,2023-01-07T14:00:00,1.7,0,,0,20.5,13.5,318,3.75,42,,,,,
14210,42.867,-78.831,2023-01-07T15:00:00,0.8,0,,0,20.5,13.8,357,3.833333333,3,,,,,
14210,42.867,-78.831,2023-01-07T16:00:00,0.8,0,,0,18.4,12.1,339,3.361111111,21,,,,,
14210,42.867,-78.831,2023-01-07T17:00:00,0.7,0,,0,18.4,13.2,330,3.666666667,30,,,,,
14210,42.867,-78.831,2023-01-07T18:00:00,0.2,0,,0,35.3,10.7,329,2.972222222,31,,,,,
14210,42.867,-78.831,2023-01-07T19:00:00,0.1,0,,0,16.6,10.2,309,2.833333333,51,,,,,
14210,42.867,-78.831,2023-01-07T20:00:00,-0.7,0,,0,35.3,17.8,353,4.944444444,7,,,,,
14210,42.867,-78.831,2023-01-07T21:00:00,-1.3,0,,0,13,13.1,359,3.638888889,1,,,,,
14210,42.867,-78.831,2023-01-07T22:00:00,-2.2,0,,0,13,19,359,5.277777778,1,,,,,
14210,42.867,-78.831,2023-01-07T23:00:00,-2.3,0,,0,9.4,12.8,344,3.555555556,16,,,,,
14210,42.867,-78.831,2023-01-08T00:00:00,-3.2,0,,0,7.6,10.8,353,3,7,,,,,
14210,42.867,-78.831,2023-01-08T01:00:00,-3.2,0,,0,5.4,9,353,2.5,7,,,,,
14210,42.867,-78.831,2023-01-08T02:00:00,-3.2,0,,0,3.6,1.5,355,0.416666667,5,,,,,
14210,42.867,-78.831,2023-01-08T03:00:00,-2.8,0,,0,1.8,1.5,1,0.416666667,1,,,,,
14210,42.867,-78.831,2023-01-08T04:00:00,-3.2,0,,0,11.9,0.3,355,0.083333333,5,,,,,
14210,42.867,-78.831,2023-01-08T05:00:00,-3.2,0,,0,11.5,0.3,357,0.083333333,3,,,,,
14210,42.867,-78.831,2023-01-08T06:00:00,-2.7,0,,0,1.8,0.3,360,0.083333333,0,,,,,
14210,42.867,-78.831,2023-01-08T07:00:00,-2.7,0,,0,3.6,0.3,356,0.083333333,4,,,,,
14210,42.867,-78.831,2023-01-08T08:00:00,-2.7,0,,0,5.4,1.1,336,0.305555556,24,,,,,
14210,42.867,-78.831,2023-01-08T09:00:00,-2.2,0,,0,7.6,4.7,223,1.305555556,43,,,,,
14210,42.867,-78.831,2023-01-08T10:00:00,-2.1,0,,0,9.4,10.2,186,2.833333333,6,,,,,
14210,42.867,-78.831,2023-01-08T11:00:00,-1.6,0,,0,9.4,4.6,336,1.277777778,24,,,,,
14210,42.867,-78.831,2023-01-08T12:00:00,-1.2,0,,0,13,8.6,188,2.388888889,8,,,,,
14210,42.867,-78.831,2023-01-08T13:00:00,-1.1,0,,0,14.8,12.3,208,3.416666667,28,,,,,
14210,42.867,-78.831,2023-01-08T14:00:00,-1.1,0,,0,16.6,12.5,185,3.472222222,5,,,,,
14210,42.867,-78.831,2023-01-08T15:00:00,-1.1,0,,0,16.6,7.6,230,2.111111111,50,,,,,
14210,42.867,-78.831,2023-01-08T16:00:00,-1.1,0,,0,14.8,7.9,217,2.194444444,37,,,,,
14210,42.867,-78.831,2023-01-08T17:00:00,-1.1,0,,0,11.2,10.5,216,2.916666667,36,,,,,
14210,42.867,-78.831,2023-01-08T18:00:00,-1.1,0,,0,9.4,6.3,209,1.75,29,,,,,
14210,42.867,-78.831,2023-01-08T19:00:00,-1.1,0,,0,7.6,1.3,327,0.361111111,33,,,,,
14210,42.867,-78.831,2023-01-08T20:00:00,-0.8,0,,0,3.6,1.1,342,0.305555556,18,,,,,
14210,42.867,-78.831,2023-01-08T21:00:00,-1.2,0,,0,5.4,7.7,327,2.138888889,33,,,,,
14210,42.867,-78.831,2023-01-08T22:00:00,-1.2,0,,0,7.6,9.5,309,2.638888889,51,,,,,
14210,42.867,-78.831,2023-01-08T23:00:00,-1.6,0,,0,13,6.2,298,1.722222222,62,,,,,
14210,42.867,-78.831,2023-01-09T00:00:00,-1.6,0,,0,33.5,8.4,321,2.333333333,39,,,,,
14210,42.867,-78.831,2023-01-09T01:00:00,-1.6,0,,0,14.8,9.3,281,2.583333333,79,,,,,
14210,42.867,-78.831,2023-01-09T02:00:00,-1.6,0,,0,35.3,14.9,295,4.138888889,65,,,,,
14210,42.867,-78.831,2023-01-09T03:00:00,-1.6,0,,0,11.2,13.1,286,3.638888889,74,,,,,
14210,42.867,-78.831,2023-01-09T04:00:00,-1.6,0,,0,14.8,15,252,4.166666667,72,,,,,
14210,42.867,-78.831,2023-01-09T05:00:00,-1.6,0,,0,38.9,13.8,261,3.833333333,81,,,,,
14210,42.867,-78.831,2023-01-09T06:00:00,-2.1,0,,0,33.5,20.6,268,5.722222222,88,,,,,
14210,42.867,-78.831,2023-01-09T07:00:00,-2.1,0,,0,18.4,20.1,257,5.583333333,77,,,,,
14210,42.867,-78.831,2023-01-09T08:00:00,-1.6,0,,0,40.5,24.7,247,6.861111111,67,,,,,
14210,42.867,-78.831,2023-01-09T09:00:00,-1.2,0,,0,46.6,31.3,240,8.694444444,60,,,,,
14210,42.867,-78.831,2023-01-09T10:00:00,-1.1,0,,0,46.2,31.8,240,8.833333333,60,,,,,
14210,42.867,-78.831,2023-01-09T11:00:00,-1,0,,0,58,40.6,230,11.27777778,50,,,,,
14210,42.867,-78.831,2023-01-09T12:00:00,0.2,0,,0,59.1,40.5,231,11.25,51,,,,,
14210,42.867,-78.831,2023-01-09T13:00:00,0.8,0,,0,63.5,34.5,230,9.583333333,50,,,,,
14210,42.867,-78.831,2023-01-09T14:00:00,0.8,0,,0,64.1,43.6,231,12.11111111,51,,,,,
14210,42.867,-78.831,2023-01-09T15:00:00,0.7,0,,0,64.8,35.7,232,9.916666667,52,,,,,
14210,42.867,-78.831,2023-01-09T16:00:00,0.7,0,,0,60.6,34.8,238,9.666666667,58,,,,,
14210,42.867,-78.831,2023-01-09T17:00:00,0.2,0,,0,56.1,33.3,240,9.25,60,,,,,
14210,42.867,-78.831,2023-01-09T18:00:00,0.2,0,,0,51.6,27.9,232,7.75,52,,,,,
14210,42.867,-78.831,2023-01-09T19:00:00,0.7,0,,0,49,26.6,240,7.388888889,60,,,,,
14210,42.867,-78.831,2023-01-09T20:00:00,0.7,0,,0,49.4,22.1,241,6.138888889,61,,,,,
14210,42.867,-78.831,2023-01-09T21:00:00,1.1,0,,0,42.5,16.4,250,4.555555556,70,,,,,
14210,42.867,-78.831,2023-01-09T22:00:00,1.1,0,,0,38.9,23.5,250,6.527777778,70,,,,,
14210,42.867,-78.831,2023-01-09T23:00:00,1.2,0,,0,33.5,21.5,250,5.972222222,70,,,,,
14210,42.867,-78.831,2023-01-10T00:00:00,0.7,0,,0,35.3,17.8,259,4.944444444,79,,,,,
14210,42.867,-78.831,2023-01-10T01:00:00,0.7,0,,0,29.5,16.6,267,4.611111111,87,,,,,
14210,42.867,-78.831,2023-01-10T02:00:00,0.7,0,,0,29.5,20.3,260,5.638888889,80,,,,,
14210,42.867,-78.831,2023-01-10T03:00:00,0.7,0,,0,24.1,14.3,253,3.972222222,73,,,,,
14210,42.867,-78.831,2023-01-10T04:00:00,1.2,0,,0,20.5,12.7,253,3.527777778,73,,,,,
14210,42.867,-78.831,2023-01-10T05:00:00,1.2,0,,0,16.6,14,260,3.888888889,80,,,,,
14210,42.867,-78.831,2023-01-10T06:00:00,1.2,0,,0,16.6,10.7,269,2.972222222,89,,,,,
14210,42.867,-78.831,2023-01-10T07:00:00,1.1,0,,0,16.6,9.1,269,2.527777778,89,,,,,
14210,42.867,-78.831,2023-01-10T08:00:00,1.1,0,,0,13,7.5,308,2.083333333,52,,,,,
14210,42.867,-78.831,2023-01-10T09:00:00,1.1,0,,0,11.2,5.7,299,1.583333333,61,,,,,
14210,42.867,-78.831,2023-01-10T10:00:00,0.7,0,,0,11.2,10.4,41,2.888888889,41,,,,,
14210,42.867,-78.831,2023-01-10T11:00:00,0.1,0,,0,11.2,12.9,42,3.583333333,42,,,,,
14210,42.867,-78.831,2023-01-10T12:00:00,0.2,0,,0,11.2,15.1,59,4.194444444,59,,,,,
14210,42.867,-78.831,2023-01-10T13:00:00,-0.4,0,,0,11.2,13.3,55,3.694444444,55,,,,,
14210,42.867,-78.831,2023-01-10T14:00:00,-0.4,0,,0,31.3,16.6,60,4.611111111,60,,,,,
14210,42.867,-78.831,2023-01-10T15:00:00,-0.4,0,,0,14.8,15.1,61,4.194444444,61,,,,,
14210,42.867,-78.831,2023-01-10T16:00:00,-0.5,0,,0,16.6,15.1,62,4.194444444,62,,,,,
14210,42.867,-78.831,2023-01-10T17:00:00,-0.6,0,,0,16.6,14.5,61,4.027777778,61,,,,,
14210,42.867,-78.831,2023-01-10T18:00:00,-1,0,,0,18.4,14.7,53,4.083333333,53,,,,,
14210,42.867,-78.831,2023-01-10T19:00:00,-1.1,0,,0,18.4,13.5,60,3.75,60,,,,,
14210,42.867,-78.831,2023-01-10T20:00:00,-1.1,0,,0,14.8,13.5,71,3.75,71,,,,,
14210,42.867,-78.831,2023-01-10T21:00:00,-1.1,0,,0,14.8,13,47,3.611111111,47,,,,,
14210,42.867,-78.831,2023-01-10T22:00:00,-1.5,0,,0,13,13.5,55,3.75,55,,,,,
14210,42.867,-78.831,2023-01-10T23:00:00,-1.6,0,,0,13,17.3,62,4.805555556,62,,,,,
14210,42.867,-78.831,2023-01-11T00:00:00,-2,0,,0,13,18.1,73,5.027777778,73,,,,,
14210,42.867,-78.831,2023-01-11T01:00:00,-2,0,,0,14.8,16.2,80,4.5,80,,,,,
14210,42.867,-78.831,2023-01-11T02:00:00,-2.1,0,,0,20.5,17.2,63,4.777777778,63,,,,,
